店コード	店名称（漢字）	郵便番号	住所	latitude	longitude
04535	名取パーク店	9811221	宮城県名取市田高字沢目110番地	38.184906	140.875915
04537	信州中野店	3830045	長野県中野市大字江部1236	36.737648	138.344635
04538	フレスポ高松店	7610312	香川県高松市東山崎町668-1	34.305786	134.095931
04539	モリコロパーク店	4801342	愛知県長久手市茨ヶ廻間1533-1愛･地球博記念公園内	35.178581	137.085912
04540	長崎対馬店	8170021	長崎県対馬市厳原町今屋敷661-3	34.203625	129.289143
04545	市岡みなと通り店	5520012	大阪府大阪市港区市岡1-5-24	34.661662	135.46164
04548	保谷店	2020012	東京都西東京市東町3-5-5	35.74332	139.564669
04550	宜野湾野嵩店	9012203	沖縄県宜野湾市野嵩1-24-3	26.286518	127.781038
04552	ビバホーム加須店	3470033	埼玉県加須市下高柳1-7	36.110038	139.607585
04553	天草本渡店	8630049	熊本県天草市北原町1-37	32.466298	130.185513
04557	北久里浜駅前店	2390807	神奈川県横須賀市根岸町2-31-2	35.253081	139.685288
04561	戸田店	4540962	愛知県名古屋市中川区戸田3-1911	35.137567	136.805812
04562	福井やしろ店	9188026	福井県福井市渕4-1201	36.041916	136.187799
04567	松江西川津店	6900823	島根県松江市西川津町4236	35.487527	133.068559
04568	ポルカ高梁店	7160045	岡山県高梁市中原町1084-1	34.785823	133.612351
04570	目黒大鳥神社前店	1530063	東京都目黒区目黒3-9-3	35.634419	139.706691
04577	鶴川店	1950053	東京都町田市能ヶ谷7-12-5	35.586972	139.48396
04578	西荻窪北口店	1670042	東京都杉並区西荻北3-18-1	35.707439	139.60103
04579	長野ＳＢＣ前店	3800834	長野県長野市大字鶴賀問御所町1271-3	36.6501185	138.1876217
04589	鷺ノ宮店	1650032	東京都中野区鷺宮3-19-9	35.72461	139.638839
04590	イオン秋田中央店	0100029	秋田県秋田市楢山川口境5-11	39.703243	140.111483
04591	鈴鹿磯山店	5100256	三重県鈴鹿市磯山4-9-26	34.815568	136.569088
04593	ゆめタウン新南陽店	7460015	山口県周南市清水2-2-1	34.070569	131.770002
04594	都留文大前店	4020054	山梨県都留市田原2-6-16	35.542222	138.89661
04598	弘明寺店	2320067	神奈川県横浜市南区弘明寺町144	35.425063	139.598384
04612	甲府和戸通り店	4000812	山梨県甲府市和戸町554-2	35.655	138.618479
04613	人吉店	8680021	熊本県人吉市鬼木町787-1	32.223514	130.767377
04622	雪谷大塚店	1450066	東京都大田区南雪谷2-1-6	35.590955	139.68467
04625	大田原店	3292713	栃木県那須塩原市緑1-8-446	36.868859	139.995145
04626	大宮大和田店	3370053	埼玉県さいたま市見沼区大和田町1-834-8	35.928833	139.648557
04627	八幡小嶺店	8071112	福岡県北九州市八幡西区千代1-2-1	33.809098	130.743477
04631	宝塚安倉店	6650825	兵庫県宝塚市安倉西4-635	34.797494	135.371242
04638	行橋店	8240001	福岡県行橋市大字行事5-15-35	33.737709	130.973211
04641	モルエ中島店	0500075	北海道室蘭市中島本町1-4-4	42.357154	141.013546
04643	行徳新浜通り店	2720122	千葉県市川市宝2-1-29ｱﾙｶﾃﾞｨｱ宝101	35.681337	139.926223
04650	富士急ハイランド店	4030017	山梨県富士吉田市新西原5-6-1富士急ﾊｲﾗﾝﾄﾞ内	35.483123	138.785597
04651	奈良三条通り店	6308014	奈良県奈良市四条大路二丁目4-36	34.680587	135.795813
04653	久米川北口店	1890013	東京都東村山市栄町1-3-61TKﾋﾞﾙ1階	35.749621	139.470721
04654	名張店	5180752	三重県名張市蔵持町原出1746	34.633072	136.115049
04655	赤穂店	6780239	兵庫県赤穂市加里屋97-7	34.754521	134.389779
04656	藍住店	7711261	徳島県板野郡藍住町笠木字東野53	34.1346344	134.5097658
04658	清水エンチョー店	4240037	静岡県静岡市清水区袖師町1455	35.030495	138.493737
04662	スピナガーデン大手町店	8030814	福岡県北九州市小倉北区大手町12-4ｽﾋﾟﾅｶﾞｰﾃﾞﾝ大手町1F	33.876476	130.869623
04663	日南店	8892533	宮崎県日南市大字星倉6-8-1	31.622197	131.369869
04664	上柴店	3660052	埼玉県深谷市上柴町西2-22-10	36.182021	139.294624
04667	桂物集女店	6158186	京都府京都市西京区樫原佃18	34.975844	135.695545
04672	天神北店	8100001	福岡県福岡市中央区天神3-16-1	33.592298	130.398421
04673	大分光吉店	8701133	大分県大分市大字宮崎828-1	33.196464	131.608795
04678	七尾ベイモール店	9260852	石川県七尾市小島町1-78	37.053445	136.952085
04683	岡山京山店	7000017	岡山県岡山市北区伊島北町9-15	34.681051	133.903514
04684	市が尾駅前店	2250024	神奈川県横浜市青葉区市ヶ尾町1155-10	35.549689	139.541611
04685	いよ松前店	7913120	愛媛県伊予郡松前町大字筒井850	33.794122	132.703389
04686	トナリエキュートつくば店	3050031	茨城県つくば市吾妻1-6-1	36.085451	140.113615
04689	カインズ堀田店	4670856	愛知県名古屋市瑞穂区新開町2401-1	35.125032	136.918604
04691	みずほほづみ店	5010223	岐阜県瑞穂市穂積1625-1	35.389235	136.695667
04695	金沢杜の里店	9201157	石川県金沢市田上さくら2-117	36.544398	136.689634
04696	りんくうシークル店	5980047	大阪府泉佐野市りんくう往来南3番地	34.405464	135.294349
04697	小倉沼本町店	8000208	福岡県北九州市小倉南区沼本町1-1-45	33.847923	130.941626
04698	下曽根駅前店	8000226	福岡県北九州市小倉南区田原新町3-11-3	33.829731	130.929039
04699	サンリブシティ小倉店	8000255	福岡県北九州市小倉南区上葛原2-14-1	33.840417	130.907481
04701	出水店	8990206	鹿児島県出水市向江町20-3	32.076991	130.3513
04705	エミフルＭＡＳＡＫＩ店	7913120	愛媛県伊予郡松前町大字筒井850ｴﾐﾌﾙMASAKI内	33.794122	132.703389
04706	ゆめタウン広島店	7340007	広島県広島市南区皆実町2-8-17	34.375436	132.466596
04707	岡山花尻店	7010141	岡山県岡山市北区白石東新町2-110	34.65696	133.874807
04708	北上尾店	3620016	埼玉県上尾市原新町17-10	35.986137	139.577355
04709	松本庄内店	3900827	長野県松本市出川1-1-2COMOSHONAI内	36.216129	137.976188
04712	太平通店	4540838	愛知県名古屋市中川区太平通2-21	35.13439	136.869623
04714	イオン長田南店	6530023	兵庫県神戸市長田区東尻池新町1-20	34.657207	135.159046
04716	県立大学店	2380012	神奈川県横須賀市安浦町2-7-8ﾆｯｸﾊｲﾑ横須賀中央第2	35.271626	139.678706
04719	イルフプラザ岡谷店	3940027	長野県岡谷市中央町2-2-1	36.060411	138.048642
04720	武蔵藤沢店	3580011	埼玉県入間市下藤沢5-8-4	35.820906	139.406841
04724	東海中央店	4760013	愛知県東海市中央町7-136	35.021801	136.904887
04727	佐世保広田店	8593223	長崎県佐世保市広田4-4-7	33.125873	129.798914
04733	小倉大田町店	8020015	福岡県北九州市小倉北区大田町7-1	33.879261	130.891305
04734	小倉南インター店	8030278	福岡県北九州市小倉南区徳吉西3-1-32	33.813604	130.855634
04735	たつの店	6794129	兵庫県たつの市龍野町堂本496	34.85862	134.554402
04737	伊豆大仁店	4102316	静岡県伊豆の国市御門52-1	35.018225	138.94424
04739	近鉄藤井寺店	5830026	大阪府藤井寺市春日丘1-8-5	34.569325	135.592107
04745	矢巾店	0283603	岩手県紫波郡矢巾町大字西徳田第5地割63-10	39.609726	141.175315
04751	フレスタ横川店	7330011	広島県広島市西区横川町3-2-36	34.407751	132.45121
04752	久喜インター店	3460029	埼玉県久喜市江面245-5	36.061949	139.658149
04760	王子駅前店	1140002	東京都北区王子1-9-3	35.760092	139.736922
04764	八戸ノ里店	5770801	大阪府東大阪市小阪2-18-17	34.66472	135.585149
04766	京成立石店	1240012	東京都葛飾区立石8-6-18	35.740534	139.847509
04767	赤羽南口店	1150044	東京都北区赤羽南1-6-5	35.775251	139.723853
04768	水戸平須店	3100853	茨城県水戸市平須町1828-20	36.327544	140.434086
04769	ＣｏＣｏＬｏ新潟店	9500086	新潟県新潟市中央区花園1-1-21CoCoLo南館	37.913918	139.06475
04777	藤崎店	8140011	福岡県福岡市早良区高取2-17-44	33.580337	130.350888
04780	オホーツク紋別店	0940007	北海道紋別市落石町2丁目29-1	44.361933	143.335535
04781	ながしま店	5111121	三重県桑名市長島町東殿名1064-1	35.100122	136.70998
04787	宗像店	8113422	福岡県宗像市王丸515-1	33.781136	130.546202
04793	新庄店	9960001	山形県新庄市五日町字清水川1311-1	38.781971	140.323238
04795	今治バイパス店	7991513	愛媛県今治市松木368-1	34.031038	133.001121
04796	大分明野東店	8700151	大分県大分市大字東明野字小丸尾4313-16	33.233368	131.653207
04800	静岡松富店	4200943	静岡県静岡市葵区上伝馬19-48	35.011671	138.372878
04802	北浦和西口店	3300074	埼玉県さいたま市浦和区北浦和4-2-2ｱﾝﾘﾂﾋﾞﾙ1F	35.875087	139.644798
04804	南港ＡＴＣ店	5590034	大阪府大阪市住之江区南港北2-1-10ATCO's北2階	34.63553	135.407812
04807	宜野湾大謝名店	9012225	沖縄県宜野湾市字大謝名245	26.265889	127.735985
04808	稲沢アクロスプラザ店	4928214	愛知県稲沢市大塚南5-1-1	35.238354	136.794952
04810	大津美崎町店	5200841	滋賀県大津市美崎町6-1	34.982518	135.889637
04812	青森柳川店	0380012	青森県青森市柳川2-4-22	40.831327	140.730266
04815	本郷三丁目店	1130033	東京都文京区本郷2-40-13	35.708554	139.759213
04816	大宮ステラタウン店	3310812	埼玉県さいたま市北区宮原町1-854-1ｽﾃﾗﾀｳﾝ1F	35.941388	139.613629
04821	田無店	1880011	東京都西東京市田無町2-9-6	35.729798	139.538238
04822	イオン泉大沢店	9813137	宮城県仙台市泉区大沢1-5-1	38.352439	140.876334
04823	スマーク伊勢崎店	3792224	群馬県伊勢崎市西小保方町368	36.344623	139.232896
04826	ＭＥＧＡドン・キホーテＵＮＹ座間店	2520029	神奈川県座間市入谷西2-57-1	35.484349	139.396818
04827	大垣南店	5030933	岐阜県大垣市外野1-25-1	35.335416	136.611042
04828	東久留米駅店	2030014	東京都東久留米市東本町1-8	35.76226	139.533994
04830	みずほＰａｙＰａｙドーム福岡店	8108660	福岡県福岡市中央区地行浜2-2-2みずほPayPayﾄﾞｰﾑ福岡内	33.5953448	130.3620383
04831	みずほＰａｙＰａｙドーム福岡８Ｇ店	8108660	福岡県福岡市中央区地行浜2-2-2みずほPayPayﾄﾞｰﾑ福岡内	33.5953448	130.3620383
04832	屋久島安房店	8914311	鹿児島県熊毛郡屋久島町安房106番地-1	30.314307	130.655176
04833	ジョイフル本田宇都宮店	3290606	栃木県河内郡上三川町大字磯岡421-1ｼﾞｮｲﾌﾙ本田宇都宮店2階	36.48213	139.910053
04834	韮崎東店	4070015	山梨県韮崎市若宮3-8-13	35.714155	138.453018
04836	アリオ蘇我店	2600835	千葉県千葉市中央区川崎町52-7	35.580832	140.119817
04838	佐世保大野店	8570134	長崎県佐世保市瀬戸越4-6-1	33.206256	129.730011
04840	苫小牧柳町店	0530053	北海道苫小牧市柳町2-6-6	42.657139	141.644582
04841	ビバホーム三郷店	3410050	埼玉県三郷市ﾋﾟｱﾗｼﾃｨ1-1-140	35.843571	139.855775
04844	フジグラン高陽店	7391742	広島県広島市安佐北区亀崎1-1-6ﾌｼﾞｸﾞﾗﾝ高陽1階	34.483854	132.524362
04846	熊野店	5194323	三重県熊野市木本町285番	33.895138	136.101143
04853	愛西町方店	4968014	愛知県愛西市町方町十二城88	35.19085	136.722042
04861	仙台六丁の目店	9840011	宮城県仙台市若林区六丁の目西町3-41	38.2538	140.934255
04862	仙台東口店	9830852	宮城県仙台市宮城野区榴岡5-2-5	38.25927	140.888304
04863	宮城利府店	9810111	宮城県宮城郡利府町加瀬字新前谷地111-1	38.321347	140.990519
04865	ゆめタウン福山店	7200801	広島県福山市入船町3-1-60	34.487056	133.375364
04867	フォレストモール富士河口湖店	4010302	山梨県南都留郡富士河口湖町小立4318-1ﾌｫﾚｽﾄﾓｰﾙ富士河口湖内	35.506091	138.75372
04870	西鉄久留米駅前店	8300033	福岡県久留米市天神町14-1	33.311343	130.5214
04871	札幌琴似店	0630812	北海道札幌市西区琴似2条4-1-5	43.077286	141.303026
04872	富山羽根店	9300864	富山県富山市羽根976	36.68021	137.182433
04873	マツヤスーパー山科三条店	6078088	京都府京都市山科区竹鼻地蔵寺南町9-1ﾏﾂﾔｽｰﾊﾟｰ山科三条店内	34.987334	135.814821
04876	東大島店	1360072	東京都江東区大島9-4-1東大島ﾌｧﾐｰﾙﾊｲﾂ1号棟111号	35.689496	139.833922
04877	東岡山店	7038223	岡山県岡山市中区長利244-7	34.674679	134.001262
04879	クロスガーデン川崎店	2120054	神奈川県川崎市幸区小倉5-19-23	35.540237	139.669161
04882	蒲田西口店	1440051	東京都大田区西蒲田7-47-1第7東動ﾋﾞﾙ1F	35.566762	139.712003
04883	佐久平駅前店	3850029	長野県佐久市佐久平駅南10-6	36.272128	138.466993
04884	鳴門店	7720001	徳島県鳴門市撫養町黒崎字松島105	34.187934	134.597004
04885	中野島店	2140012	神奈川県川崎市多摩区中野島6-24-18	35.629051	139.554531
04886	岩国店	7400021	山口県岩国市室の木町1-2-58	34.169667	132.207142
04887	モラージュ菖蒲店	3460106	埼玉県久喜市菖蒲町菖蒲6005-1	36.073592	139.605621
04889	出雲駅北町店	6930007	島根県出雲市駅北町1	35.361317	132.757673
04890	鹿児島マルヤガーデンズ前店	8920827	鹿児島県鹿児島市中町5-1	31.592515	130.556335
04892	フジグラン広島店	7300044	広島県広島市中区宝町2-1	34.384928	132.463086
04903	アスティ大曽根店	4610021	愛知県名古屋市東区東大曽根町46-6ｱｽﾃｨ大曽根1F	35.188585	136.929281
04905	マリンコープ宮古店	0270038	岩手県宮古市小山田2-2-1	39.632557	141.940912
04906	高岡美幸町店	9330954	富山県高岡市美幸町2-227-1	36.755431	136.997154
04907	ミスターマックス取手店	3020005	茨城県取手市東4-5	35.889883	140.071094
04908	東松山店	3550013	埼玉県東松山市小松原町11-2東松山ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ1Fﾌｰﾄﾞｺｰﾄ内	36.045212	139.407057
04910	サミットストア成城店	1570066	東京都世田谷区成城1-3-1	35.642824	139.596734
04918	千歳船橋北口店	1560055	東京都世田谷区船橋1-9-5	35.654409	139.621174
04921	イオン多賀城店	9850845	宮城県多賀城市町前4-1-1	38.284513	141.003879
04923	水道橋西通り店	1010065	東京都千代田区西神田2-5-8	35.69868	139.755047
04926	中環大泉店	5918022	大阪府堺市北区金岡町2838-1	34.558806	135.514572
04928	横浜東口店	2200011	神奈川県横浜市西区高島2-11-2ｽｶｲﾒﾅｰ横浜	35.463156	139.623956
04929	島忠東村山店	1890003	東京都東村山市久米川町1-36	35.767071	139.476354
04930	東所沢駅前店	3590023	埼玉県所沢市東所沢和田2-1-1	35.793844	139.508929
04933	フレスポ鈴鹿店	5130824	三重県鈴鹿市道伯町2516ﾌﾚｽﾎﾟ鈴鹿内	34.857049	136.544307
04934	水守店	4260005	静岡県藤枝市水守1-8-9	34.8804	138.274949
04935	立川南口店	1900022	東京都立川市錦町1-3-20	35.691902	139.417543
04947	ＴＸＧＡ流山おおたかの森店	2700119	千葉県流山市おおたかの森北1-1-1TXｸﾞﾗﾝﾄﾞｱﾍﾞﾆｭｰおおたかの森2F	35.877806	139.927215
04948	ららぽーと磐田店	4380801	静岡県磐田市高見丘1200	34.745358	137.841237
04950	中野南口店	1640001	東京都中野区中野2-29-9	35.705733	139.66936
04952	蒲田東店	1440052	東京都大田区蒲田5-28-4	35.563368	139.721757
04955	市原辰巳台店	2900003	千葉県市原市辰巳台東1-3-2	35.515586	140.152965
04957	大山駅前店	1730023	東京都板橋区大山町5-9	35.748608	139.699924
04959	宮崎橘通店	8800805	宮崎県宮崎市橘通東4-1-1	31.914723	131.424041
04960	富岡バイパス店	3702343	群馬県富岡市七日市257-1	36.259351	138.879695
04962	ウイングベイ小樽店	0470008	北海道小樽市築港11-1	43.18566	141.020067
04964	ＪＲ下関店	7500025	山口県下関市竹崎町4-3-1JR下関駅ﾋﾞﾙ1階	33.951373	130.923962
04966	石和店	4060036	山梨県笛吹市石和町窪中島72-1	35.645636	138.634018
04968	南柏駅前店	2770863	千葉県柏市南柏中央1-5	35.866205	139.946782
04971	一社駅前店	4650095	愛知県名古屋市名東区高社2-116-2	35.17005	136.994917
04972	イオンモール銚子店	2880815	千葉県銚子市三崎町2-2660-1ｲｵﾝﾓｰﾙ銚子店内113区画	35.7150104	140.8124202
04973	本庄朝日町店	3670026	埼玉県本庄市朝日町2-15-3	36.229909	139.19449
04975	酒田南店	9980831	山形県酒田市東両羽町7-1	38.894249	139.850438
04976	サンリブもりつね店	8020972	福岡県北九州市小倉南区守恒1-11-25	33.833881	130.876012
04982	福島矢野目店	9600113	福島県福島市北矢野目字原田58-13	37.793557	140.468967
04984	盛岡南店	0200851	岩手県盛岡市向中野7-14-70	39.677774	141.140363
04985	木更津桜町店	2920821	千葉県木更津市桜町2-7-8	35.370371	139.927008
04988	拝島店	1960004	東京都昭島市緑町2-30-24	35.711965	139.346153
04990	カインズ深江浜店	6580023	兵庫県神戸市東灘区深江浜町59-5	34.713673	135.298502
04992	アルプラザ野洲店	5202331	滋賀県野洲市小篠原1000	35.069247	136.026971
04993	港南台店	2340054	神奈川県横浜市港南区港南台5-5-25ﾊｲﾂ福島	35.373355	139.582168
04996	野田愛宕店	2780037	千葉県野田市野田836-6	35.945813	139.865562
05000	ららぽーと柏の葉店	2770871	千葉県柏市若柴175番地ららぽｰと柏の葉3階ﾌｰﾄﾞｺｰﾄ内	35.892797	139.956483
05001	フォルテ津田沼店	2750028	千葉県習志野市奏の杜2-1-1	35.6873867	140.0128828
05008	姫路広峰店	6700882	兵庫県姫路市広峰1-806-382	34.854271	134.70234
05010	南流山店	2700163	千葉県流山市南流山2-3-1	35.83959	139.900293
05012	郡山新さくら通り店	9630205	福島県郡山市堤2-28-1	37.39755	140.336065
05014	アクロス鉾田店	3111522	茨城県鉾田市塔ｹ崎1017-1ｱｸﾛｽSC内	36.158074	140.504253
05016	京セラドーム大阪店	5500023	大阪府大阪市西区千代崎3-中2-1京ｾﾗﾄﾞｰﾑ大阪内3階	34.672838	135.478821
05017	京セラドーム大阪３１４店	5500023	大阪府大阪市西区千代崎3-中2-1京ｾﾗﾄﾞｰﾑ大阪内3階	34.672838	135.478821
05022	徳島沖浜店	7708053	徳島県徳島市沖浜東3-68	34.052453	134.553665
05024	宮原東口店	3310812	埼玉県さいたま市北区宮原町3-824-1宮原駅ﾋﾞﾙ1F	35.941388	139.613629
05026	松江乃白店	6900045	島根県松江市乃白町501	35.433003	133.049387
05027	ペアナードオダサガ店	2520314	神奈川県相模原市南区南台5-11-19-102	35.520742	139.422487
05028	リブ総社店	7191156	岡山県総社市門田187	34.682183	133.736516
05030	熱海下多賀店	4130102	静岡県熱海市下多賀1377	35.047275	139.07089
05031	北谷店	9040102	沖縄県中頭郡北谷町字伊平189	26.32747	127.76332
05032	アリオ上田店	3860025	長野県上田市天神3-5-1	36.39872	138.246335
05033	京阪守口店	5700056	大阪府守口市寺内町2-2-14ｴﾙ守口ｸﾞﾙﾒｽｸｴｱ14号区画	34.73337	135.564335
05034	鹿沼店	3220043	栃木県鹿沼市万町5000-10	36.557782	139.751312
05036	近鉄生駒店	6300257	奈良県生駒市元町1-3-19	34.69181	135.694565
05038	一之江駅前店	1320024	東京都江戸川区一之江7-35-22一富ﾋﾞﾙﾃﾞｨﾝｸﾞ1階	35.690598	139.881674
05040	ラスパ西大和店	6390218	奈良県北葛城郡上牧町ささゆり台1-1-1	34.566407	135.720199
05042	カインズモール千葉ニュータウン店	2701360	千葉県印西市泉野1-144-6	35.801789	140.129471
05043	首里石嶺店	9030804	沖縄県那覇市首里石嶺町4-242-4	26.227826	127.72816
05044	春日井出川店	4870025	愛知県春日井市出川町1-13	35.265149	137.018735
05045	北越谷店	3430025	埼玉県越谷市大沢3209-1	35.914614	139.78926
05048	リプレ川口店	3320015	埼玉県川口市川口3-2ﾘﾌﾟﾚ川口	35.800942	139.71448
05049	フジグラン北島店	7710204	徳島県板野郡北島町鯛浜字西ﾉ須174	34.115414	134.547167
05051	岡山築港店	7028051	岡山県岡山市南区築港元町14-1	34.604166	133.949431
05054	浜松ザザシティ店	4300933	静岡県浜松市中央区鍛治町100-1	34.704661	137.730312
05055	鹿児島卸本町店	8910123	鹿児島県鹿児島市卸本町6-26	31.515908	130.521764
05056	北千住センター通り店	1200034	東京都足立区千住1-24-5	35.751819	139.802805
05057	北１２条東１５丁目店	0650012	北海道札幌市東区北12条東15丁目21番2	43.077705	141.366751
05058	用賀店	1580097	東京都世田谷区用賀2-41-11	35.627142	139.636684
05059	郡山富久山店	9638071	福島県郡山市富久山町久保田字太郎殿前2-18	37.409849	140.400019
05061	那覇壺屋店	9020065	沖縄県那覇市壺屋2-24-14	26.211972	127.694398
05062	那覇真嘉比店	9020068	沖縄県那覇市真嘉比3-2-14	26.225346	127.703828
05063	池上駅前店	1460082	東京都大田区池上6-2-8	35.573472	139.703577
05065	札幌大通西１４丁目店	0600042	北海道札幌市中央区大通西14丁目1-13	43.059152	141.341931
05066	菊陽店	8691103	熊本県菊池郡菊陽町大字久保田2821-9	32.863285	130.831903
05067	ハンズマン菊陽店	8691101	熊本県菊池郡菊陽町大字津久礼2697-2	32.856563	130.788038
05068	あざみ野店	2250011	神奈川県横浜市青葉区あざみ野2-28-6	35.569675	139.546052
05069	金町南店	1250042	東京都葛飾区金町6-2-1	35.765926	139.869545
05070	島忠小平店	2030032	東京都東久留米市前沢5-33-17	35.743472	139.514933
05071	ルート１７六日町店	9496405	新潟県南魚沼市竹俣64-4	37.049458	138.866401
05076	新座野火止店	3520011	埼玉県新座市野火止6-1-35	35.79826	139.564122
05080	我孫子駅北口店	2701166	千葉県我孫子市我孫子1-10-20	35.875325	140.011166
05084	南越谷駅前店	3430845	埼玉県越谷市南越谷2-2-12	35.874667	139.790128
05085	竹ノ塚店	1210813	東京都足立区竹の塚6-11-1	35.793715	139.796206
05086	巣鴨店	1700002	東京都豊島区巣鴨1-2-2	35.735563	139.736115
05087	浜松高丘エンチョー店	4338117	静岡県浜松市中央区高丘東5-1-26	34.758336	137.711631
05088	郡山安積店	9630111	福島県郡山市安積町荒井字大久保29-1	37.366916	140.353247
05089	菰野店	5101232	三重県三重郡菰野町大字宿野字神明田405-4	35.005612	136.526929
05091	箕面小野原店	5620032	大阪府箕面市小野原西5-12-24	34.831582	135.511444
05092	トキプレミアム・アウトレット店	5095127	岐阜県土岐市土岐ヶ丘1-2	35.339372	137.169863
05093	九州大学伊都キャンパス店	8190395	福岡県福岡市西区元岡744九州大学伊都ｷｬﾝﾊﾟｽ構内	33.595692	130.220058
05094	串木野店	8960055	鹿児島県いちき串木野市照島5064-1	31.709296	130.284626
05096	静岡竜南店	4200804	静岡県静岡市葵区竜南1-16-16	34.999736	138.400121
05097	守山南店	4630025	愛知県名古屋市守山区元郷1-207	35.200819	136.998415
05098	鹿児島与次郎店	8900062	鹿児島県鹿児島市与次郎1-10-28	31.566202	130.562333
05100	長岡京駅前店	6170833	京都府長岡京市神足1-9-20	34.922728	135.701724
05101	小平小川町店	1870032	東京都小平市小川町1-2350	35.729227	139.461495
05102	扇町関西テレビ前店	5300041	大阪府大阪市北区天神橋4丁目7-16扇町ﾋﾞﾙ1階	34.701833	135.511594
05103	各務原店	5040914	岐阜県各務原市三井東町1-118-1	35.392254	136.844395
05105	国道５８号読谷店	9040313	沖縄県中頭郡読谷村字大湾60番地	26.374793	127.749267
05106	仙台中山店	9893203	宮城県仙台市青葉区中山吉成1-4-41	38.29824	140.819453
05107	仙台泉中央店	9813133	宮城県仙台市泉区泉中央2-14-9	38.324447	140.882667
05108	和光市駅前店	3510112	埼玉県和光市丸山台1-4-3ヴｪﾙﾃﾞ和光1F	35.784922	139.616541
05109	気仙沼店	9880053	宮城県気仙沼市田中前3-8-18	38.891372	141.562325
05110	東青梅センタービル店	1980042	東京都青梅市東青梅1-2-5東青梅ｾﾝﾀｰﾋﾞﾙ1-2区画	35.790229	139.276452
05111	ｍｏｚｏワンダーシティ店	4520817	愛知県名古屋市西区二方町40	35.224769	136.880556
05112	カインズ鶴ヶ島店	3502219	埼玉県鶴ヶ島市三ﾂ木新町1-1-13	35.923962	139.389914
05114	ゆめタウン久留米店	8390865	福岡県久留米市新合川1-2-1	33.320881	130.54082
05115	知多朝倉店	4780051	愛知県知多市朝倉町106	34.991387	136.867327
05116	島忠足立小台店	1200046	東京都足立区小台1-17-1	35.756694	139.76587
05117	津南店	5140304	三重県津市雲出本郷町1751-1	34.66101	136.518326
05118	ららぽーとＥＸＰＯＣＩＴＹ店	5650826	大阪府吹田市千里万博公園2-1ららぽｰとEXPOCITY2階20790Qｿﾞｰﾝ	34.810948	135.529718
05119	上田原店	3861102	長野県上田市上田原857-1	36.38894	138.222337
05120	知立西店	4720055	愛知県知立市鳥居1-14-11	35.004784	137.028523
05121	日進竹の山店	4700136	愛知県日進市竹の山4-813	35.162208	137.040856
05123	岐阜三里店	5008358	岐阜県岐阜市六条南2-14-1	35.396963	136.740372
